time_non_dst,IST_time,UTC+02:00_time,UTC-02:00_time
12:30:10+00:00,18:23:10+5:53:00,14:30:10+02:00,10:30:10-02:00
12:30:10+00:00,18:23:10+5:53:00,14:30:10+02:00,10:30:10-02:00
12:19:05+00:00,18:12:05+5:53:00,14:19:05+02:00,10:19:05-02:00
15:00:37+00:00,20:53:37+5:53:00,17:00:37+02:00,13:00:37-02:00
12:15:51+00:00,18:08:51+5:53:00,14:15:51+02:00,10:15:51-02:00
15:36:28+00:00,21:29:28+5:53:00,17:36:28+02:00,13:36:28-02:00
10:00:12+00:00,15:53:12+5:53:00,12:00:12+02:00,08:00:12-02:00
08:00:29+00:00,13:53:29+5:53:00,10:00:29+02:00,06:00:29-02:00
19:10:18+00:00,01:03:18+5:53:00,21:10:18+02:00,17:10:18-02:00
09:15:22+00:00,15:08:22+5:53:00,11:15:22+02:00,07:15:22-02:00
15:55:16+00:00,21:48:16+5:53:00,17:55:16+02:00,13:55:16-02:00
15:55:23+00:00,21:48:23+5:53:00,17:55:23+02:00,13:55:23-02:00
15:50:52+00:00,21:43:52+5:53:00,17:50:52+02:00,13:50:52-02:00
15:55:29+00:00,21:48:29+5:53:00,17:55:29+02:00,13:55:29-02:00
15:55:32+00:00,21:48:32+5:53:00,17:55:32+02:00,13:55:32-02:00
15:54:25+00:00,21:47:25+5:53:00,17:54:25+02:00,13:54:25-02:00
15:54:26+00:00,21:47:26+5:53:00,17:54:26+02:00,13:54:26-02:00
15:54:26+00:00,21:47:26+5:53:00,17:54:26+02:00,13:54:26-02:00
15:51:11+00:00,21:44:11+5:53:00,17:51:11+02:00,13:51:11-02:00
16:01:25+00:00,21:54:25+5:53:00,18:01:25+02:00,14:01:25-02:00
16:01:35+00:00,21:54:35+5:53:00,18:01:35+02:00,14:01:35-02:00
15:51:59+00:00,21:44:59+5:53:00,17:51:59+02:00,13:51:59-02:00
16:01:53+00:00,21:54:53+5:53:00,18:01:53+02:00,14:01:53-02:00
16:02:01+00:00,21:55:01+5:53:00,18:02:01+02:00,14:02:01-02:00
15:52:48+00:00,21:45:48+5:53:00,17:52:48+02:00,13:52:48-02:00
16:02:09+00:00,21:55:09+5:53:00,18:02:09+02:00,14:02:09-02:00
15:53:16+00:00,21:46:16+5:53:00,17:53:16+02:00,13:53:16-02:00
15:54:36+00:00,21:47:36+5:53:00,17:54:36+02:00,13:54:36-02:00
16:02:13+00:00,21:55:13+5:53:00,18:02:13+02:00,14:02:13-02:00
15:53:26+00:00,21:46:26+5:53:00,17:53:26+02:00,13:53:26-02:00
15:53:27+00:00,21:46:27+5:53:00,17:53:27+02:00,13:53:27-02:00
16:02:15+00:00,21:55:15+5:53:00,18:02:15+02:00,14:02:15-02:00
15:53:33+00:00,21:46:33+5:53:00,17:53:33+02:00,13:53:33-02:00
16:02:16+00:00,21:55:16+5:53:00,18:02:16+02:00,14:02:16-02:00
15:53:41+00:00,21:46:41+5:53:00,17:53:41+02:00,13:53:41-02:00
16:02:21+00:00,21:55:21+5:53:00,18:02:21+02:00,14:02:21-02:00
15:53:47+00:00,21:46:47+5:53:00,17:53:47+02:00,13:53:47-02:00
15:53:47+00:00,21:46:47+5:53:00,17:53:47+02:00,13:53:47-02:00
15:53:47+00:00,21:46:47+5:53:00,17:53:47+02:00,13:53:47-02:00
15:55:02+00:00,21:48:02+5:53:00,17:55:02+02:00,13:55:02-02:00
15:54:03+00:00,21:47:03+5:53:00,17:54:03+02:00,13:54:03-02:00
15:54:07+00:00,21:47:07+5:53:00,17:54:07+02:00,13:54:07-02:00
15:54:18+00:00,21:47:18+5:53:00,17:54:18+02:00,13:54:18-02:00
15:54:22+00:00,21:47:22+5:53:00,17:54:22+02:00,13:54:22-02:00
16:02:25+00:00,21:55:25+5:53:00,18:02:25+02:00,14:02:25-02:00
15:55:02+00:00,21:48:02+5:53:00,17:55:02+02:00,13:55:02-02:00
16:02:31+00:00,21:55:31+5:53:00,18:02:31+02:00,14:02:31-02:00
15:54:55+00:00,21:47:55+5:53:00,17:54:55+02:00,13:54:55-02:00
15:55:01+00:00,21:48:01+5:53:00,17:55:01+02:00,13:55:01-02:00
16:02:40+00:00,21:55:40+5:53:00,18:02:40+02:00,14:02:40-02:00
16:02:41+00:00,21:55:41+5:53:00,18:02:41+02:00,14:02:41-02:00
16:02:42+00:00,21:55:42+5:53:00,18:02:42+02:00,14:02:42-02:00
16:02:44+00:00,21:55:44+5:53:00,18:02:44+02:00,14:02:44-02:00
16:02:47+00:00,21:55:47+5:53:00,18:02:47+02:00,14:02:47-02:00
16:02:53+00:00,21:55:53+5:53:00,18:02:53+02:00,14:02:53-02:00
16:02:54+00:00,21:55:54+5:53:00,18:02:54+02:00,14:02:54-02:00
15:54:25+00:00,21:47:25+5:53:00,17:54:25+02:00,13:54:25-02:00
07:18:17+00:00,13:11:17+5:53:00,09:18:17+02:00,05:18:17-02:00
18:23:24+00:00,00:16:24+5:53:00,20:23:24+02:00,16:23:24-02:00
17:00:43+00:00,22:53:43+5:53:00,19:00:43+02:00,15:00:43-02:00
16:13:41+00:00,22:06:41+5:53:00,18:13:41+02:00,14:13:41-02:00
23:21:51+00:00,05:14:51+5:53:00,01:21:51+02:00,21:21:51-02:00
18:13:43+00:00,00:06:43+5:53:00,20:13:43+02:00,16:13:43-02:00
13:45:49+00:00,19:38:49+5:53:00,15:45:49+02:00,11:45:49-02:00
